Date,Time,Open,High,Low,Close,Volume
2023.01.06,09:00,1.19058,1.19257,1.19022,1.19056,2020
2023.01.06,09:15,1.19055,1.1907,1.18944,1.18986,1923
2023.01.06,09:30,1.18985,1.1905,1.18852,1.18911,1627
2023.01.06,09:45,1.18909,1.19003,1.18868,1.18904,1833
2023.01.06,10:00,1.18906,1.19167,1.18886,1.19025,2474
2023.01.06,10:15,1.19023,1.19157,1.18904,1.18912,2004
2023.01.06,10:30,1.18914,1.18922,1.18743,1.1888,1810
2023.01.06,10:45,1.18876,1.18904,1.18812,1.1886,1584
2023.01.06,11:00,1.18859,1.18874,1.18723,1.18819,1790
2023.01.06,11:15,1.18818,1.18884,1.18595,1.18719,2091
2023.01.06,11:30,1.18718,1.18774,1.18611,1.1862,2000
2023.01.06,11:45,1.18622,1.18672,1.18529,1.18572,1492
2023.01.06,12:00,1.18573,1.18678,1.18494,1.18647,1736
2023.01.06,12:15,1.18645,1.18679,1.18511,1.18532,1257
2023.01.06,12:30,1.18533,1.18648,1.18509,1.18607,1155
2023.01.06,12:45,1.18606,1.18635,1.18534,1.18547,1354
2023.01.06,13:00,1.18548,1.18609,1.18493,1.1857,1462
2023.01.06,13:15,1.1857,1.18644,1.18512,1.18562,1428
2023.01.06,13:30,1.18562,1.18597,1.1845,1.18494,1314
2023.01.06,13:45,1.18493,1.1852,1.1841,1.18466,1205
2023.01.06,14:00,1.18468,1.18548,1.18446,1.18521,1555
2023.01.06,14:15,1.18524,1.18637,1.18523,1.18626,1227
2023.01.06,14:30,1.18627,1.18649,1.18494,1.18505,1243
2023.01.06,14:45,1.18506,1.18607,1.18486,1.18587,1304
2023.01.06,15:00,1.18589,1.18673,1.18469,1.18673,1716
2023.01.06,15:15,1.18667,1.18751,1.18563,1.18563,2109
2023.01.06,15:30,1.18681,1.19194,1.18516,1.19057,5610
2023.01.06,15:45,1.19061,1.19289,1.19046,1.19256,4749
2023.01.06,16:00,1.19247,1.19285,1.19015,1.19078,3874
2023.01.06,16:15,1.19078,1.1916,1.18869,1.19037,3102
2023.01.06,16:30,1.19029,1.19207,1.18806,1.18833,3966
2023.01.06,16:45,1.18831,1.19078,1.18779,1.18968,3287
2023.01.06,17:00,1.19217,1.1988,1.1915,1.19716,5891
2023.01.06,17:15,1.19722,1.20169,1.19722,1.19861,4426
2023.01.06,17:30,1.19861,1.20284,1.19861,1.20166,3798
2023.01.06,17:45,1.2017,1.20531,1.20153,1.20458,3537
2023.01.06,18:00,1.20461,1.2056,1.20343,1.20477,3339
2023.01.06,18:15,1.20477,1.20563,1.20384,1.20448,2367
2023.01.06,18:30,1.2045,1.20622,1.20429,1.20578,2445
2023.01.06,18:45,1.20578,1.20672,1.20545,1.20623,1901
2023.01.06,19:00,1.20621,1.20726,1.20618,1.20655,1308
2023.01.06,19:15,1.20653,1.20663,1.2059,1.2066,1173
2023.01.06,19:30,1.20662,1.20758,1.20651,1.20749,1163
2023.01.06,19:45,1.20751,1.20845,1.20692,1.20843,1140
2023.01.06,20:00,1.20844,1.20865,1.20729,1.20756,1324
2023.01.06,20:15,1.20757,1.20777,1.20704,1.20751,1114
2023.01.06,20:30,1.20752,1.20871,1.20724,1.20861,1139
2023.01.06,20:45,1.20861,1.20861,1.20759,1.20817,928
2023.01.06,21:00,1.20817,1.20939,1.20813,1.20893,1032
2023.01.06,21:15,1.20894,1.20949,1.20869,1.20915,753
2023.01.06,21:30,1.2092,1.20973,1.20914,1.20951,618
2023.01.06,21:45,1.20951,1.2099,1.20912,1.20963,742
2023.01.06,22:00,1.20963,1.20973,1.20876,1.20889,827
2023.01.06,22:15,1.20886,1.20957,1.20883,1.20944,1220
2023.01.06,22:30,1.20945,1.20955,1.20919,1.20953,862
2023.01.06,22:45,1.20953,1.20959,1.20907,1.2095,878
2023.01.06,23:00,1.20947,1.20951,1.20929,1.20934,818
2023.01.06,23:15,1.20935,1.20974,1.20935,1.20954,317
2023.01.06,23:30,1.20955,1.20968,1.20921,1.20949,584
2023.01.06,23:45,1.20951,1.20953,1.20877,1.20889,1254
2023.01.09,00:00,1.20845,1.20853,1.20795,1.20846,20
2023.01.09,00:15,1.20847,1.20878,1.20847,1.20873,41
2023.01.09,00:30,1.20871,1.20936,1.20856,1.20932,152
2023.01.09,00:45,1.20933,1.20941,1.20888,1.209,89
2023.01.09,01:00,1.2091,1.20983,1.20889,1.20964,459
2023.01.09,01:15,1.20965,1.21022,1.20952,1.21018,1222
2023.01.09,01:30,1.21013,1.21119,1.21,1.21092,1158
2023.01.09,01:45,1.21093,1.21198,1.21078,1.2119,909
2023.01.09,02:00,1.21191,1.21278,1.2112,1.21162,1332
2023.01.09,02:15,1.21164,1.21173,1.20962,1.20965,859
2023.01.09,02:30,1.20964,1.2104,1.20943,1.20952,1122
2023.01.09,02:45,1.20951,1.21086,1.2093,1.21082,1089
2023.01.09,03:00,1.21082,1.21164,1.21063,1.21073,1223
2023.01.09,03:15,1.21072,1.21086,1.20984,1.21072,1338
2023.01.09,03:30,1.2107,1.21199,1.21041,1.21187,1454
2023.01.09,03:45,1.21185,1.21216,1.2113,1.21132,1235
2023.01.09,04:00,1.21131,1.21282,1.21116,1.21278,1191
2023.01.09,04:15,1.21279,1.21332,1.21252,1.21259,995
2023.01.09,04:30,1.21258,1.21362,1.21237,1.21294,1456
2023.01.09,04:45,1.21293,1.21355,1.21273,1.21347,1263
2023.01.09,05:00,1.21346,1.21346,1.21221,1.21225,962
2023.01.09,05:15,1.21224,1.2135,1.2119,1.21342,981
2023.01.09,05:30,1.21344,1.21344,1.2127,1.213,855
2023.01.09,05:45,1.21301,1.21312,1.21201,1.21219,825
2023.01.09,06:00,1.21219,1.2137,1.21213,1.21365,850
2023.01.09,06:15,1.21364,1.21433,1.2136,1.21429,714
2023.01.09,06:30,1.21428,1.21453,1.21405,1.21453,579
2023.01.09,06:45,1.21453,1.21473,1.21394,1.21412,508
2023.01.09,07:00,1.21412,1.21414,1.21323,1.21346,943
2023.01.09,07:15,1.21349,1.21461,1.21344,1.21442,686
2023.01.09,07:30,1.21441,1.21484,1.21409,1.21471,932
2023.01.09,07:45,1.21473,1.21577,1.2143,1.21459,936
2023.01.09,08:00,1.2146,1.21505,1.21447,1.21503,1134
2023.01.09,08:15,1.21504,1.21642,1.21503,1.21508,1187
2023.01.09,08:30,1.215,1.21514,1.21404,1.2144,753
2023.01.09,08:45,1.21442,1.21493,1.21426,1.21468,1062
2023.01.09,09:00,1.21477,1.21617,1.21477,1.21541,1675
2023.01.09,09:15,1.21541,1.21667,1.21459,1.21459,1402
2023.01.09,09:30,1.21457,1.21468,1.21248,1.21341,2452
2023.01.09,09:45,1.2134,1.21424,1.21289,1.21392,2095
2023.01.09,10:00,1.21393,1.21638,1.21349,1.21545,2326
2023.01.09,10:15,1.21542,1.21611,1.21366,1.21499,2863
2023.01.09,10:30,1.21498,1.21624,1.21456,1.21624,2017
2023.01.09,10:45,1.21624,1.21705,1.21525,1.21564,2013
2023.01.09,11:00,1.21562,1.21674,1.21561,1.21598,2260
2023.01.09,11:15,1.21596,1.21715,1.21554,1.2166,1603
2023.01.09,11:30,1.21661,1.21702,1.21574,1.21636,1764
2023.01.09,11:45,1.21635,1.21738,1.2152,1.21582,2035
2023.01.09,12:00,1.21584,1.21593,1.21461,1.21461,1915
2023.01.09,12:15,1.21461,1.21475,1.2131,1.21337,1456
2023.01.09,12:30,1.21335,1.21374,1.21167,1.21281,1691
2023.01.09,12:45,1.21281,1.21285,1.21116,1.21135,1556
2023.01.09,13:00,1.21139,1.21309,1.21128,1.21304,1823
2023.01.09,13:15,1.21301,1.21415,1.2123,1.21398,1324
2023.01.09,13:30,1.21404,1.21414,1.2129,1.21402,1268
2023.01.09,13:45,1.21403,1.21443,1.21371,1.21435,1279
2023.01.09,14:00,1.21428,1.21443,1.21354,1.21358,1420
2023.01.09,14:15,1.2136,1.21442,1.21303,1.21425,1551
2023.01.09,14:30,1.21424,1.21448,1.21364,1.21413,1012
2023.01.09,14:45,1.21412,1.21439,1.21323,1.21379,1557
2023.01.09,15:00,1.21383,1.21532,1.21355,1.21478,1916
2023.01.09,15:15,1.21477,1.21786,1.21466,1.2177,2289
2023.01.09,15:30,1.21769,1.21877,1.21612,1.21641,2215
2023.01.09,15:45,1.21639,1.21737,1.21617,1.21677,2264
2023.01.09,16:00,1.21676,1.21761,1.21644,1.21671,2518
2023.01.09,16:15,1.21672,1.21683,1.21601,1.21673,2046
2023.01.09,16:30,1.21675,1.21757,1.21603,1.21625,2931
2023.01.09,16:45,1.21628,1.21949,1.21628,1.21871,2939
2023.01.09,17:00,1.21872,1.22011,1.21696,1.21764,2643
2023.01.09,17:15,1.21764,1.2191,1.21759,1.21897,2562
2023.01.09,17:30,1.21895,1.2209,1.21867,1.22054,2697
2023.01.09,17:45,1.22052,1.22096,1.21888,1.21908,2786
2023.01.09,18:00,1.21907,1.22028,1.21894,1.22024,2330
2023.01.09,18:15,1.22024,1.2203,1.21951,1.21979,1578
2023.01.09,18:30,1.21979,1.22002,1.21934,1.21956,1733
2023.01.09,18:45,1.21958,1.22056,1.21938,1.22044,1964
2023.01.09,19:00,1.22037,1.22082,1.21931,1.21966,1530
2023.01.09,19:15,1.21967,1.21973,1.21789,1.21817,1252
2023.01.09,19:30,1.21818,1.21864,1.21735,1.218,1163
2023.01.09,19:45,1.21799,1.21967,1.21787,1.21942,1339
2023.01.09,20:00,1.21943,1.22018,1.21879,1.21961,1067
2023.01.09,20:15,1.21959,1.21995,1.21916,1.21956,742
2023.01.09,20:30,1.21957,1.22031,1.21826,1.21833,1368
2023.01.09,20:45,1.21834,1.21874,1.21758,1.21863,1591
2023.01.09,21:00,1.21866,1.21975,1.21861,1.2194,1244
2023.01.09,21:15,1.21938,1.22012,1.21927,1.22,1085
2023.01.09,21:30,1.22002,1.22035,1.21955,1.21971,1189
2023.01.09,21:45,1.21971,1.2204,1.21939,1.22033,1280
2023.01.09,22:00,1.22033,1.22033,1.2187,1.2188,1186
2023.01.09,22:15,1.2188,1.2194,1.21868,1.2187,1531
2023.01.09,22:30,1.21873,1.219,1.2182,1.21896,1972
2023.01.09,22:45,1.21894,1.21896,1.21794,1.21798,2218
2023.01.09,23:00,1.21797,1.2182,1.21773,1.21785,562
2023.01.09,23:15,1.21782,1.21808,1.21781,1.21801,432
2023.01.09,23:30,1.21799,1.21835,1.21793,1.21833,345
2023.01.09,23:45,1.21832,1.21845,1.21813,1.21828,430
2023.01.10,00:00,1.21821,1.21821,1.21743,1.21746,7
2023.01.10,00:15,1.21755,1.21766,1.21734,1.21735,13
2023.01.10,00:30,1.21738,1.21778,1.21738,1.21778,9
2023.01.10,00:45,1.21768,1.21768,1.2174,1.2174,7
2023.01.10,01:00,1.21798,1.21881,1.21725,1.21827,311
2023.01.10,01:15,1.21827,1.2186,1.2182,1.21822,564
2023.01.10,01:30,1.21823,1.21857,1.21795,1.21805,538
2023.01.10,01:45,1.21805,1.21866,1.218,1.21831,302
2023.01.10,02:00,1.21833,1.21972,1.21794,1.21812,858
2023.01.10,02:15,1.2181,1.2182,1.21695,1.21725,1053
2023.01.10,02:30,1.21724,1.21784,1.21721,1.21757,643
2023.01.10,02:45,1.21756,1.21802,1.2163,1.21735,1206
2023.01.10,03:00,1.21736,1.21763,1.21653,1.21671,1124
2023.01.10,03:15,1.2167,1.21845,1.21665,1.21815,986
2023.01.10,03:30,1.21813,1.21818,1.21756,1.21786,1256
2023.01.10,03:45,1.21786,1.21827,1.21745,1.21795,1496
2023.01.10,04:00,1.21794,1.21855,1.21742,1.21836,873
2023.01.10,04:15,1.21833,1.21856,1.21659,1.21664,1060
2023.01.10,04:30,1.21665,1.21724,1.21563,1.21601,1853
2023.01.10,04:45,1.21601,1.21699,1.21586,1.21684,1266
2023.01.10,05:00,1.21683,1.21712,1.21591,1.21643,1328
2023.01.10,05:15,1.21643,1.21707,1.21622,1.21694,1021
2023.01.10,05:30,1.21696,1.21758,1.21579,1.21686,1263
2023.01.10,05:45,1.21686,1.21704,1.21621,1.21676,885
2023.01.10,06:00,1.21674,1.21713,1.21613,1.21646,794
2023.01.10,06:15,1.21645,1.21681,1.21616,1.2165,581
2023.01.10,06:30,1.21652,1.21681,1.21592,1.21593,648
2023.01.10,06:45,1.21606,1.21623,1.2158,1.21595,638
2023.01.10,07:00,1.21593,1.21684,1.21574,1.21674,915
2023.01.10,07:15,1.21674,1.2174,1.21654,1.21723,829
2023.01.10,07:30,1.21726,1.21745,1.21698,1.21734,611
2023.01.10,07:45,1.2174,1.21771,1.21703,1.21743,834
2023.01.10,08:00,1.21744,1.21748,1.21679,1.21687,823
2023.01.10,08:15,1.21687,1.21718,1.21652,1.21664,999
2023.01.10,08:30,1.21661,1.21664,1.21615,1.21626,994
2023.01.10,08:45,1.21626,1.2172,1.21581,1.21705,822
2023.01.10,09:00,1.21704,1.21767,1.21503,1.2153,2162
2023.01.10,09:15,1.21525,1.21574,1.21393,1.21414,1576
2023.01.10,09:30,1.21413,1.21632,1.2141,1.21603,1286
2023.01.10,09:45,1.21607,1.21655,1.21471,1.2149,1807
2023.01.10,10:00,1.21489,1.21647,1.21483,1.21591,2268
2023.01.10,10:15,1.21595,1.21744,1.21536,1.21666,1812
2023.01.10,10:30,1.21663,1.21754,1.2162,1.21649,2077
2023.01.10,10:45,1.2165,1.21751,1.21627,1.21669,1567
2023.01.10,11:00,1.21671,1.21672,1.21501,1.21611,1835
2023.01.10,11:15,1.21613,1.21764,1.21603,1.21763,1570
2023.01.10,11:30,1.2176,1.21841,1.21625,1.21627,1751
2023.01.10,11:45,1.2163,1.21835,1.21584,1.21832,1392
2023.01.10,12:00,1.21832,1.21833,1.21662,1.21763,1398
2023.01.10,12:15,1.21761,1.21771,1.2167,1.21688,999
2023.01.10,12:30,1.21689,1.2175,1.21673,1.21693,1147
2023.01.10,12:45,1.21693,1.21717,1.21654,1.21714,1048
2023.01.10,13:00,1.21716,1.21759,1.21611,1.21614,1033
2023.01.10,13:15,1.21617,1.21727,1.21593,1.21705,1057
2023.01.10,13:30,1.21702,1.21716,1.21589,1.21624,1154
2023.01.10,13:45,1.21624,1.21627,1.21493,1.21539,1128
2023.01.10,14:00,1.21536,1.21538,1.2136,1.21405,1355
2023.01.10,14:15,1.21403,1.21476,1.21348,1.21452,1554
2023.01.10,14:30,1.2145,1.21454,1.2131,1.21332,1302
2023.01.10,14:45,1.21332,1.21339,1.21227,1.21267,1195
2023.01.10,15:00,1.21267,1.21412,1.21231,1.21387,1650
2023.01.10,15:15,1.21389,1.21408,1.21302,1.21302,1674
2023.01.10,15:30,1.213,1.21318,1.21095,1.21187,1667
2023.01.10,15:45,1.21189,1.21393,1.2118,1.21365,1526
2023.01.10,16:00,1.21364,1.21732,1.21346,1.21603,3595
2023.01.10,16:15,1.21605,1.21676,1.21482,1.21574,2356
2023.01.10,16:30,1.21572,1.21804,1.21497,1.21565,3834
2023.01.10,16:45,1.21563,1.21614,1.21423,1.21552,3484
2023.01.10,17:00,1.2155,1.21757,1.21456,1.21658,3121
2023.01.10,17:15,1.21661,1.21713,1.21445,1.21505,2639
2023.01.10,17:30,1.21505,1.21571,1.21415,1.21439,2772
2023.01.10,17:45,1.21443,1.21541,1.21365,1.21474,3114
2023.01.10,18:00,1.21472,1.21675,1.21446,1.21633,2274
2023.01.10,18:15,1.21635,1.21804,1.21611,1.21623,1796
2023.01.10,18:30,1.21623,1.21663,1.21466,1.21517,2220
2023.01.10,18:45,1.21518,1.21541,1.21462,1.21524,1978
2023.01.10,19:00,1.21521,1.21596,1.21474,1.21539,1891
2023.01.10,19:15,1.21538,1.21628,1.21506,1.2161,1164
2023.01.10,19:30,1.21612,1.21656,1.21588,1.21599,884
2023.01.10,19:45,1.21597,1.21614,1.21445,1.21481,1011
2023.01.10,20:00,1.21477,1.21535,1.2146,1.21482,1123
2023.01.10,20:15,1.2148,1.21486,1.21416,1.21445,1079
2023.01.10,20:30,1.21445,1.21564,1.21428,1.21522,1095
2023.01.10,20:45,1.21522,1.21614,1.21512,1.21608,980
2023.01.10,21:00,1.21609,1.21673,1.21595,1.21641,994
2023.01.10,21:15,1.21637,1.2166,1.21621,1.21651,574
2023.01.10,21:30,1.21654,1.21671,1.2161,1.21619,566
2023.01.10,21:45,1.21616,1.21664,1.21595,1.21632,684
2023.01.10,22:00,1.21635,1.21636,1.21564,1.21595,793
2023.01.10,22:15,1.21596,1.2163,1.21564,1.21585,806
2023.01.10,22:30,1.21584,1.21601,1.21478,1.21484,878
2023.01.10,22:45,1.21484,1.21547,1.21482,1.21509,934
2023.01.10,23:00,1.21508,1.21539,1.21492,1.21521,467
2023.01.10,23:15,1.21522,1.21525,1.21499,1.215,288
2023.01.10,23:30,1.21499,1.21542,1.21487,1.21498,329
2023.01.10,23:45,1.21499,1.21514,1.21468,1.21492,706
2023.01.11,00:00,1.21505,1.21505,1.2144,1.21476,10
2023.01.11,00:15,1.21465,1.21465,1.2143,1.2143,4
2023.01.11,00:30,1.21433,1.21461,1.21431,1.21454,15
2023.01.11,00:45,1.2145,1.21451,1.21352,1.21352,36
2023.01.11,01:00,1.21405,1.21486,1.21396,1.21483,202
2023.01.11,01:15,1.21483,1.21502,1.21463,1.21481,149
2023.01.11,01:30,1.21479,1.2155,1.21479,1.21547,432
2023.01.11,01:45,1.21538,1.21541,1.21528,1.21531,242
2023.01.11,02:00,1.2153,1.21607,1.2153,1.21597,672
2023.01.11,02:15,1.21596,1.21605,1.21514,1.2152,685
2023.01.11,02:30,1.21518,1.21635,1.21518,1.21631,1025
2023.01.11,02:45,1.21625,1.21634,1.21537,1.21586,961
2023.01.11,03:00,1.21585,1.21585,1.21443,1.21464,810
2023.01.11,03:15,1.21465,1.21487,1.21432,1.21456,778
2023.01.11,03:30,1.21454,1.21506,1.21408,1.21497,1166
2023.01.11,03:45,1.21496,1.21527,1.21469,1.21499,901
2023.01.11,04:00,1.21499,1.21555,1.2147,1.21537,802
2023.01.11,04:15,1.21536,1.21595,1.2149,1.21588,930
2023.01.11,04:30,1.21588,1.21594,1.21525,1.21551,647
2023.01.11,04:45,1.21554,1.21557,1.21473,1.21473,803
2023.01.11,05:00,1.21473,1.21508,1.21456,1.21475,668
2023.01.11,05:15,1.21473,1.21519,1.21471,1.21486,581
2023.01.11,05:30,1.21484,1.2154,1.2148,1.21518,559
2023.01.11,05:45,1.21516,1.21546,1.21505,1.21535,673
2023.01.11,06:00,1.21537,1.21558,1.21519,1.21546,463
2023.01.11,06:15,1.21544,1.2155,1.21523,1.21544,558
2023.01.11,06:30,1.21542,1.21609,1.21542,1.21568,496
2023.01.11,06:45,1.21569,1.21598,1.21543,1.21587,519
2023.01.11,07:00,1.21588,1.2162,1.2157,1.2161,486
2023.01.11,07:15,1.21609,1.21639,1.21579,1.21618,609
2023.01.11,07:30,1.21618,1.21713,1.21607,1.21701,724
2023.01.11,07:45,1.21705,1.21731,1.21628,1.21683,852
2023.01.11,08:00,1.21681,1.21738,1.21681,1.21705,632
2023.01.11,08:15,1.21705,1.2171,1.21678,1.21691,703
2023.01.11,08:30,1.21694,1.21725,1.21674,1.21677,862
2023.01.11,08:45,1.2168,1.2169,1.21618,1.21618,661
2023.01.11,09:00,1.21619,1.21693,1.21598,1.2168,1386
2023.01.11,09:15,1.21685,1.21773,1.21655,1.21766,1332
2023.01.11,09:30,1.21766,1.21777,1.21588,1.21599,1271
2023.01.11,09:45,1.21598,1.21616,1.21535,1.21565,1480
2023.01.11,10:00,1.21566,1.21615,1.21512,1.2154,2288
2023.01.11,10:15,1.2154,1.21555,1.21448,1.21461,1878
2023.01.11,10:30,1.21459,1.21556,1.21446,1.21523,1486
2023.01.11,10:45,1.21524,1.21535,1.21251,1.2127,1539
2023.01.11,11:00,1.21266,1.21371,1.21256,1.21357,1859
2023.01.11,11:15,1.21355,1.21545,1.21348,1.21473,1936
2023.01.11,11:30,1.21472,1.21535,1.21397,1.21402,1387
2023.01.11,11:45,1.214,1.21426,1.21312,1.2132,1391
2023.01.11,12:00,1.21321,1.21393,1.21284,1.21329,1479
2023.01.11,12:15,1.21331,1.21361,1.21254,1.21285,1115
2023.01.11,12:30,1.21283,1.21335,1.21252,1.21304,1152
2023.01.11,12:45,1.21304,1.21403,1.21298,1.21348,1105
2023.01.11,13:00,1.21351,1.21351,1.21241,1.21273,1285
2023.01.11,13:15,1.21272,1.21301,1.21177,1.21188,1178
2023.01.11,13:30,1.21188,1.21332,1.21169,1.21309,1197
2023.01.11,13:45,1.21308,1.21358,1.21256,1.21294,1260
2023.01.11,14:00,1.21295,1.21304,1.21105,1.21111,1207
2023.01.11,14:15,1.21113,1.21166,1.21059,1.21161,1561
2023.01.11,14:30,1.2116,1.2122,1.21122,1.21139,1230
2023.01.11,14:45,1.21142,1.2115,1.21057,1.21139,1257
2023.01.11,15:00,1.21138,1.21228,1.21107,1.21192,1456
2023.01.11,15:15,1.21194,1.21204,1.21113,1.21156,1531
2023.01.11,15:30,1.21158,1.21191,1.21066,1.21133,1695
2023.01.11,15:45,1.21134,1.21134,1.21032,1.21057,1551
2023.01.11,16:00,1.21059,1.21099,1.20999,1.21054,1785
2023.01.11,16:15,1.21055,1.21336,1.2105,1.21289,2087
2023.01.11,16:30,1.21294,1.21348,1.21132,1.21327,2853
2023.01.11,16:45,1.21325,1.21489,1.21311,1.21484,2598
2023.01.11,17:00,1.21483,1.21534,1.21333,1.21382,2636
2023.01.11,17:15,1.2138,1.21472,1.21325,1.21399,2244
2023.01.11,17:30,1.21404,1.21416,1.21323,1.21393,2090
2023.01.11,17:45,1.21393,1.21399,1.21213,1.21258,2026
2023.01.11,18:00,1.21258,1.21327,1.21218,1.21253,1863
2023.01.11,18:15,1.21255,1.21348,1.21215,1.21243,1209
2023.01.11,18:30,1.21244,1.21375,1.21244,1.21374,1201
2023.01.11,18:45,1.21374,1.21394,1.21219,1.21225,1351
2023.01.11,19:00,1.21227,1.21248,1.21134,1.21213,1602
2023.01.11,19:15,1.21214,1.21255,1.21163,1.21166,967
2023.01.11,19:30,1.21164,1.21232,1.21156,1.21184,1072
2023.01.11,19:45,1.21183,1.21221,1.21164,1.21204,1023
2023.01.11,20:00,1.21203,1.21494,1.21203,1.21417,969
2023.01.11,20:15,1.21437,1.21446,1.21127,1.2128,3036
2023.01.11,20:30,1.2128,1.21463,1.21277,1.21441,1852
2023.01.11,20:45,1.21443,1.21497,1.21414,1.21487,1289
2023.01.11,21:00,1.21487,1.21508,1.21447,1.21458,1180
2023.01.11,21:15,1.21461,1.21473,1.214,1.21424,679
2023.01.11,21:30,1.21425,1.21516,1.2142,1.21493,1085
2023.01.11,21:45,1.21493,1.21558,1.21481,1.21542,1010
2023.01.11,22:00,1.21544,1.21548,1.21461,1.21484,1213
2023.01.11,22:15,1.21486,1.21535,1.2148,1.21498,1387
2023.01.11,22:30,1.215,1.21517,1.21472,1.21494,977
2023.01.11,22:45,1.21495,1.21519,1.21442,1.21458,1142
2023.01.11,23:00,1.21457,1.21473,1.21437,1.21465,541
2023.01.11,23:15,1.21464,1.21511,1.21458,1.21502,461
2023.01.11,23:30,1.21501,1.21509,1.21482,1.21493,543
2023.01.11,23:45,1.2149,1.21494,1.21467,1.21468,546
2023.01.12,00:00,1.21455,1.21455,1.2137,1.21391,12
2023.01.12,00:15,1.21398,1.21398,1.21323,1.21345,7
2023.01.12,00:30,1.21341,1.21435,1.21325,1.21435,20
2023.01.12,00:45,1.21442,1.21481,1.21411,1.21412,67
2023.01.12,01:00,1.21484,1.21578,1.21463,1.21535,930
2023.01.12,01:15,1.21537,1.21577,1.21517,1.21576,668
2023.01.12,01:30,1.21577,1.21613,1.21545,1.21598,537
2023.01.12,01:45,1.21599,1.21602,1.21564,1.21579,265
2023.01.12,02:00,1.2158,1.21641,1.21553,1.21625,793
2023.01.12,02:15,1.21624,1.21642,1.21601,1.21632,1065
2023.01.12,02:30,1.21634,1.21652,1.21616,1.21625,976
2023.01.12,02:45,1.21625,1.21636,1.21494,1.21504,1002
2023.01.12,03:00,1.2151,1.21589,1.21505,1.21562,1212
2023.01.12,03:15,1.21561,1.21634,1.21552,1.21612,774
2023.01.12,03:30,1.21613,1.21635,1.21551,1.21611,744
2023.01.12,03:45,1.2161,1.2163,1.21547,1.21584,1173
2023.01.12,04:00,1.21584,1.21597,1.21543,1.21545,887
2023.01.12,04:15,1.21545,1.21563,1.21523,1.21546,694
2023.01.12,04:30,1.21545,1.216,1.21541,1.21591,731
2023.01.12,04:45,1.21595,1.21644,1.21595,1.21614,860
2023.01.12,05:00,1.21616,1.21667,1.21616,1.21651,538
2023.01.12,05:15,1.21651,1.21664,1.21627,1.21631,651
2023.01.12,05:30,1.21632,1.21642,1.21605,1.21626,390
2023.01.12,05:45,1.21629,1.2166,1.21617,1.21644,468
2023.01.12,06:00,1.21646,1.21667,1.21618,1.21644,395
2023.01.12,06:15,1.21643,1.21661,1.21627,1.21646,382
2023.01.12,06:30,1.21646,1.21665,1.21636,1.2166,388
2023.01.12,06:45,1.21659,1.21696,1.21634,1.21671,481
2023.01.12,07:00,1.21671,1.21671,1.21629,1.21661,484
2023.01.12,07:15,1.2166,1.21699,1.2165,1.21666,650
2023.01.12,07:30,1.21668,1.21673,1.2161,1.21618,614
2023.01.12,07:45,1.21618,1.21624,1.21527,1.21554,860
2023.01.12,08:00,1.21555,1.2157,1.2149,1.2149,541
2023.01.12,08:15,1.2148,1.21481,1.21359,1.21452,991
2023.01.12,08:30,1.21454,1.21473,1.21433,1.2147,643
2023.01.12,08:45,1.21468,1.21471,1.21431,1.21451,660
2023.01.12,09:00,1.2145,1.21452,1.21346,1.21351,1407
2023.01.12,09:15,1.21349,1.21425,1.2133,1.21376,1191
2023.01.12,09:30,1.21376,1.21476,1.21369,1.21443,1404
2023.01.12,09:45,1.21441,1.2155,1.21428,1.21474,1456
2023.01.12,10:00,1.21474,1.21532,1.21415,1.21423,1777
2023.01.12,10:15,1.21422,1.21446,1.21348,1.21381,1657
2023.01.12,10:30,1.21381,1.21489,1.21372,1.21423,1283
2023.01.12,10:45,1.21421,1.21476,1.21342,1.214,1271
2023.01.12,11:00,1.214,1.21599,1.2136,1.21575,1352
2023.01.12,11:15,1.21576,1.21741,1.21572,1.21727,1581
2023.01.12,11:30,1.21725,1.21777,1.21693,1.21743,1644
2023.01.12,11:45,1.21745,1.21815,1.21694,1.21764,1521
2023.01.12,12:00,1.2176,1.21765,1.21631,1.21655,1288
2023.01.12,12:15,1.21658,1.21677,1.21502,1.21538,1390
2023.01.12,12:30,1.21538,1.21728,1.2151,1.21717,1347
2023.01.12,12:45,1.21715,1.21904,1.21712,1.21784,1626
2023.01.12,13:00,1.21786,1.21802,1.21654,1.21674,971
2023.01.12,13:15,1.21675,1.21677,1.21534,1.21623,1212
2023.01.12,13:30,1.21623,1.21672,1.2157,1.21574,1039
2023.01.12,13:45,1.21575,1.21651,1.21555,1.21605,838
2023.01.12,14:00,1.21604,1.21686,1.21529,1.21623,1348
2023.01.12,14:15,1.21625,1.21646,1.21529,1.21559,1046
2023.01.12,14:30,1.21557,1.21588,1.21421,1.21443,1162
2023.01.12,14:45,1.21442,1.21451,1.21268,1.21329,1770
2023.01.12,15:00,1.2133,1.21458,1.21289,1.21444,1519
2023.01.12,15:15,1.2144,1.21824,1.21395,1.21409,2398
2023.01.12,15:30,1.21465,1.22202,1.20927,1.21609,6675
2023.01.12,15:45,1.21602,1.22416,1.21595,1.22354,6463
2023.01.12,16:00,1.22357,1.22393,1.21842,1.21871,4600
2023.01.12,16:15,1.2187,1.22143,1.21757,1.2205,4189
2023.01.12,16:30,1.22052,1.22147,1.21371,1.2139,4870
2023.01.12,16:45,1.21372,1.21463,1.20874,1.21152,4523
